S.NO.,Date,Month,SHIFT ,Incidnet No #,Data connecter,Priority,Alert/Incident,Name of the Shift Engineer,Handover Shift Engineer,Reported time Stamp,Responded Time stamp,MTTD (Mins),Resolution Time Stamp,MTTR    (Mins),Time To Breach SLA,Remaining Mins to Breach,Resolver Comments,VIP Users ,RULE,Service owner,Status,Remarks / Comments,False / True Positive,WHy False Positive,Justification,Quality Audit,Description,
52,4-Jun-25,June,Night,207802,AD,Medium,Incident ,Aman,"Saranya , navtesh, dhroovi",6/5/2025 2:03,6/5/2025 2:06,3.00,6/5/2025 2:11,8.00,6/5/2025 6:03,Resolved,"Check IP Reputation: Malicious IPs were found. Closure Comments: Reviewed the logs of the user ar@arcutis.com attempting to log in to OfficeHome from a different geolocation. The device used was Windows and it is not registered device . Checked the IP reputation in VirusTotal (VT) and AbuseIP, IP's are malicious. and it was blocked in sophos, No successful login attempt was detected, account was locked and threat is mitigated closing this as true positive.",No,"Rule#297 - Detecting unusual login patterns with behavior analytics rule
",Sentinel,Closed,No Template,True positive,,,Fail,Provide the timeline till when rule template will be published,
53,4-Jun-25,June,Night,207803,Box,Medium,Alert,Aman,"Saranya , navtesh, dhroovi",6/5/2025 2:28,6/5/2025 2:29,1.00,6/5/2025 2:32,4.00,6/5/2025 6:28,Resolved,"observed the events , the domain is clean sfcgroup1.com also only 3 files has been downloaded , no malicious activtiy was seen",No,Rule#295- Detect the number of deletions or downloads from a particular user in a day.,Sentinel,Closed,Rule#295-June-4-25 ( 207803),False Positive,Legitimate user,,Pass,,
54,4-Jun-25,June,Night,207804,AD,High,Alert,uday,"Saranya , navtesh, dhroovi",6/5/2025 5:23,6/5/2025 5:35,12.00,6/5/2025 5:54,31.00,6/5/2025 6:23,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history - user using clean IP Sign in logs / -- User using known apps with MFA Satisfied Closure comments = Observed the events, Checked sign in logs for the user sfaucher@arcutis.com , IPs are clean, detected user using known apps and device, MFA satisfied, US location, nothing suspicious found Closing as False positive (yes/ No) No",No,Rule#286- Atypical travel,Sentinel,Closed,Rule #286 - 4th June'25 (207804).xlsx,False Positive,Legitimate user,,Fail,Provide justification for increased MTTR,
55,5-Jun-25,June,Morning ,207805,sophos,High,Alert,Saranya,"Umika,Venkat,Teja,Ashiesh",6/5/2025 7:12,6/5/2025 7:14,2.00,6/5/2025 7:27,15.00,6/5/2025 8:12,Resolved,Triaging Steps performed: Check ip reputation - clean. Check hostname .. ARC-PC-PF5AJNSZ Check history – for 90 day s/ 30 days.. etc – NA Check signin logs -- NA Escalating (Yes/ No) No (As checked All sophos services are running successfully so closing as FP.,No,Rule#280- Detect when One or more Sophos services are missing or not running.,Sophos,Closed,Rule 280-June-05-25 ( 207805 ).xlsx,False Positive,Legitimate user,,Pass,,
56,5-Jun-25,June,Morning ,207806,sophos,High,Alert,saranya,"Umika,Venkat,Teja,Ashiesh",6/5/2025 7:39,6/5/2025 7:44,5.00,6/5/2025 7:49,10.00,6/5/2025 8:39,Resolved,Test alert,No,"Test - Rule#280- Detect when One or more Sophos services are missing or not running.
",Sophos,Closed,Test alert,False Positive,Legitimate user,,Pass,,
57,5-Jun-25,June,Morning ,207807,AD,Medium,Incident ,saranya,"Umika,Venkat,Teja,Ashiesh",6/5/2025 8:03,6/5/2025 8:05,2.00,6/5/2025 8:08,5.00,6/5/2025 12:03,Resolved,"Check IP Reputation: Malicious IPs were found. Closure Comments: Reviewed the logs of the user ar@arcutis.com attempting to log in to OfficeHome from a different geolocation. The device used was Windows and it is not registered device . Checked the IP reputation in VirusTotal (VT) and AbuseIP, IP's are malicious. and it was blocked in sophos, No successful login attempt was detected, account was locked and threat is mitigated closing this as true positive.",No,"Rule#297 - Detecting unusual login patterns with behavior analytics rule
",Sentinel,Closed,No Template,True positive,,,Fail,Provide the timeline till when rule template will be published,
58,5-Jun-25,June,Morning ,207808,AD,High,Alert,saranya,"Umika,Venkat,Teja,Ashiesh",6/5/2025 9:43,6/5/2025 9:45,2.00,6/5/2025 9:53,10.00,6/5/2025 10:43,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history - user using clean IP Sign in logs / -- User using known apps with MFA Satisfied Closure comments = Observed the events, Checked sign in logs for the user , IPs are clean, detected user using known apps and device, and usinf VPN, US location, nothing suspicious found Closing as False positive (yes/ No) No",No,"Rule#286- Atypical travel
",Sentinel,Closed,Rule #286 -June-05-25 ( 207808 ).xlsx,False Positive,IP Clean,,Pass,,
59,5-Jun-25,June,Afternoon,207809,AD,Low,Alert,Teja,"Sarvesh,Uday",6/5/2025 17:46,6/5/2025 18:01,15.00,6/5/2025 18:22,36.00,6/6/2025 1:46,Resolved,"As checked the events and sign in logs of user(jxia@arcutis.com), used IPs and applications are clean, nothing suspicious.",No,Rule#025-Anomolous Single Factor Signin,Sentinel,Closed,Rule#025 05-Jun'25 (207809).xlsx,False Positive,Legitimate user,working on Domo alerts,Pass,,
60,5-Jun-25,June,Afternoon,207810,AD,Medium,Alert,Teja,"Sarvesh,Uday",6/5/2025 17:49,6/5/2025 18:01,12.00,6/5/2025 18:29,40.00,6/5/2025 21:49,Resolved,"Triaging steps: Checked events and Sign in logs for the user(jxia@arcutis.com),found user attempt from CH,the location is unfamiliar to the user and there is only one attempt found that also successful attempt only, and IP reputation was clean, Nothing suspicious Escalating (Yes/ No) No.",No,Rule#021-Authentication Attempt from New Country,Sentinel,Closed,Rule 021-June-5-25 (207810).xlsx,False Positive,Legitimate user,,Fail,Provide justification for increased MTTR,
61,5-Jun-25,June,Afternoon,207811,AD,Medium,Alert,Teja,"Sarvesh,Uday",6/5/2025 17:50,6/5/2025 18:01,12.00,6/5/2025 18:34,44.00,6/5/2025 21:50,Resolved,"Observed the events, Detected users(tmohammad@arcutis.com,chorton@arcutis.com,mdills@arcutis.com) are within US, IN, CA locations other locations and there is no sucessful attempt found and Non-Interactive signin logs, No suspicious activity found",No,"Rule#002-Attempt to bypass conditional access rule in Azure AD
",Sentinel,Closed,Rule 002-jun-05-25 (207811).xlsx,False Positive,Legitimate user,,Fail,Provide justification for increased MTTR,
62,5-Jun-25,June,Afternoon,207812,AD,Medium,Incident ,Venkat,"Sarvesh,Uday",6/5/2025 20:03,6/5/2025 20:08,11.00,6/5/2025 20:17,14.00,6/6/2025 0:03,Resolved,"Check IP Reputation: Malicious IPs were found. Closure Comments: Reviewed the logs of the user ar@arcutis.com, marketing@arcutis.com, ap@arcutis.com attempting to log in to OfficeHome from a different geolocation. The device used was Windows and it is not registered device . Checked the IP reputation in VirusTotal (VT) and AbuseIP, IP's are malicious. No successful login attempt was detected, account was locked and threat is mitigated closing this as true positive",No,Rule#297 - Detecting unusual login patterns with behavior analytics rule,Sentinel,Closed,No Template,True Positive,,,pass,,
63,5-Jun-25,June,Afternoon,207813,AD,Medium,Alert,Teja,"Sarvesh,Uday",6/5/2025 21:00,6/5/2025 21:01,1.00,6/5/2025 21:10,10.00,6/6/2025 1:00,Resolved,"Observed the events, All detected users(bdudek@arcutis.com,
jshum@arcutis.com,azita@arcutis.comasheldon@arcutis.com) used Nord VPN. No suspicious activity found.,",No,Rule#008-Signins From VPS Providers,Sentinel,Closed,Rule 008-June-5-25 (207813).xlsx,False Positive,Nord VPN,,Pass,,
64,5-Jun-25,June,Afternoon,207814,AD,Medium,Alert,Teja,"Sarvesh,Uday",6/5/2025 21:00,6/5/2025 21:01,1.00,6/5/2025 21:19,19.00,6/6/2025 1:00,Resolved,"Triaging Steps performed : Check history -- no suspicious activities Sign in logs / -- no suspicious closure comments : Observed the events detected countries US, CA, IN and found some users are from some other location guest like DE,FR,GB,HR,HU and PH but there is no successfull attempt and clean IP, nothing suspicious. Escalating (yes/ No) No",Yes,Rule#019-Signin Logs with expanded Conditional access policies,Sentinel,Closed,Rule 019-June-5-25 (207814).xlsx,False Positive,Legitimate user,,Pass,,
65,5-Jun-25,June,Afternoon,207815,Box,Medium,Alert,Teja,"Sarvesh,Uday",6/5/2025 21:58,6/5/2025 22:02,4.00,6/5/2025 22:09,11.00,6/6/2025 1:58,Resolved,"observed the events , the domain is clean jjarvis@arcutis.com also only 3 files has been downloaded , no malicious activtiy was seen",No,Rule#295- Detect the number of deletions or downloads from a particular user in a day.,Sentinel,Closed,Rule#295-June-5-25 ( 207815).xlsx,False Positive,Legitimate user,,Pass,,
66,5-Jun-25,June,Afternoon,207816,Box,Medium,Alert,Teja,"Sarvesh,Uday",6/5/2025 22:04,6/5/2025 22:07,3.00,6/5/2025 22:10,6.00,6/6/2025 2:04,Resolved,"observed the events , the domain is clean jjarvis@arcutis.com also only 3 files has been downloaded , no malicious activtiy was seen",No,Rule#295- Detect the number of deletions or downloads from a particular user in a day.,Sentinel,Closed,Rule#295-June-5-25 (207816).xlsx,False Positive,Legitimate user,,Pass,,
67,5-Jun-25,June,Night,207817,AD,High,Alert,Uday,"Saranya , navtesh, dhroovi",6/5/2025 22:27,6/5/2025 22:35,8.00,6/5/2025 22:47,20.00,6/5/2025 23:27,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history - user using clean IP Sign in logs / -- User using known apps with MFA Satisfied Closure comments = Observed the events, Checked sign in logs for the user wchen@arcutis.com , IPs are clean, detected user using known apps , MFA satisfied, US location, nothing suspicious found Closing as False positive",No,Rule#286- Atypical travel,Sentinel,Closed,Rule #286 - 5th June'25 (207817).xlsx,False Positive,Legitimate user,,Fail,Provide justification for increased MTTR,
68,5-Jun-25,June,Night,207818,AD,Medium,Alert,Uday,"Saranya , navtesh, dhroovi",6/5/2025 22:35,6/5/2025 22:36,1.00,6/5/2025 22:50,15.00,6/6/2025 2:35,Resolved,"Triaging steps: As checked audit logs of the users, users change the passwords, but the action count was less, Nothing suspicious found so closing it as false positive Escalating (Yes/ No) No.",No,Rule#017-Tracking Password Changes,Sentinel,Closed,Rule 017 - 5th June'25 ( 207818).xlsx,False Positive,Legitimate user,,Pass,,
69,5-Jun-25,June,Night,207819,sophos,High,Alert,Uday,"Saranya , navtesh, dhroovi",6/5/2025 22:38,6/5/2025 22:40,2.00,6/5/2025 22:54,16.00,6/5/2025 23:38,Resolved,"As checked the events, we could see its a cymulate activity so closing as False positive",No,Rule#279- Detect when Alert Triggered in Sophos.,Sophos,Closed,Rule#279 - 5th June'25(207819).xlsx,False Positive,Cymulate Attack,,Pass,,
70,5-Jun-25,June,Night,207820,Box,Medium,Alert,Uday,"Saranya , navtesh, dhroovi",6/5/2025 23:00,6/5/2025 23:01,1.00,6/5/2025 23:08,8.00,6/6/2025 3:00,Resolved,"Triaging steps: By observing the events internal users access external domains, by observings additional details, these all are look like business purpose communications only, so closing it as a false positive Escalating (Yes/ No) No.",No,Rule#006-Box - Item shared to external entity,Sentinel,Closed,Rule 006 - 5th June'25 ( 207820).xlsx,False Positive,Legitimate user,,Pass,,
71,5-Jun-25,June,Night,207821,AD,Medium,Alert,Uday,"Saranya , navtesh, dhroovi",6/5/2025 23:00,6/5/2025 23:01,1.00,6/5/2025 23:11,11.00,6/6/2025 3:00,Resolved,"Triaging Steps performed: Check IP - IP's are clean closure comments: Observed the events, admin jgreenwood has updated the policies, and checked the sign in logs of the user No Suspicious activity found closing as False positive Escalating (yes/ No) No",No,Rule#263-Detect unauthorized or changes in AD which allows access to critical business assets and review,Sentinel,Closed,Rule#263 - 5th June'2025 (207821).xlsx,False Positive,Legitimate user,,Pass,,
72,5-Jun-25,June,Night,207822,O365,Medium,Alert,Uday,"Saranya , navtesh, dhroovi",6/5/2025 23:00,6/5/2025 23:01,1.00,6/5/2025 23:23,23.00,6/6/2025 3:00,Resolved,"Traiging steps: By Observing the events, internal users(etheilig@arcutis.com,ctalley@arcutis.com ) files uploaded the teams and Accessed by users also arcutis domain users only, nothing suspicious was found, Closing as false positive. Escalating (Yes/ No) No.",No,Rule#011-Files uploaded to teams and access summary,Sentinel,Closed,Rule 011 - 5th June'25 (207822).xlsx,False Positive,Legitimate user,,Fail,Provide justification for increased MTTR,
73,5-Jun-25,June,Night,207823,AD,Medium,Alert,Uday,"Saranya , navtesh, dhroovi",6/6/2025 0:22,6/6/2025 0:27,5.00,6/6/2025 0:35,13.00,6/6/2025 4:22,Resolved,"As checked the events, we could see admin Umika sharma was performing some of the authentication related activity and checked the signin logs, nothing suspicious, closing as False positive",No,Rule#066-Authentications of Privileged Accounts Outside of Expected Controls,Sentinel,Closed,No template,False Positive,Legitimate user,,Fail,Provide the timeline till when rule template will be published,
74,5-Jun-25,June,Night,207824,Box,Medium,Alert,Uday,"Saranya , navtesh, dhroovi",6/6/2025 0:30,6/6/2025 0:32,2.00,6/6/2025 0:38,8.00,6/6/2025 4:30,Resolved,"observed the events , checked the BOX logs for the users , three arcutis users(Elle Park, Jake Greenwood, Lisa Freson) has been seen , no malicious activity detected",No,Rule#290- Detect High Volume of downloads/deletions in 24 hours time from BOX,Sentinel,Closed,Rule 290 - 5th June'25 (207824).xlsx,False Positive,Legitimate user,,Pass,,
75,5-Jun-25,June,Night,207825,AD,Medium,Incident ,Uday,"Saranya , navtesh, dhroovi",6/6/2025 2:03,6/6/2025 2:07,4.00,6/6/2025 2:16,13.00,6/6/2025 6:03,Resolved,"Check IP Reputation: Malicious IPs were found. Closure Comments: Reviewed the logs of the user ar@arcutis.com,marketing@arcutis.com attempting to log in to OfficeHome from a different geolocation. The device used was Windows and it is not registered device . Checked the IP reputation in VirusTotal (VT) and AbuseIP, IP's are malicious. No successful login attempt was detected, account was locked and threat is mitigated closing this as true positive",No,Rule#297 - Detecting unusual login patterns with behavior analytics rule,Sentinel,Closed,No template,True positive,,,Fail,Provide the timeline till when rule template will be published,
76,5-Jun-25,June,Night,207826,AD,High,Alert,Sarvesh,"Saranya , navtesh, dhroovi",6/6/2025 2:59,6/6/2025 3:01,2.00,6/6/2025 3:04,5.00,6/6/2025 3:59,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history - user using clean IP Sign in logs / -- User using known apps with MFA Satisfied Closure comments = Observed the events, Checked sign in logs for the user , IPs are clean, detected user using known apps and device, and usinf VPN, US location, nothing suspicious found Closing as False positive (yes/ No) No",No,"Rule#286- Atypical travel
",Sentinel,Closed,Rule #286 -June-05-25 (207826).xlsx,False Positive,IP Clean,,Pass,,
77,6-Jun-25,June,Morning ,207827,Defender,Medium,Alert,saranya,"Umika,Venkat,Teja,Ashiesh",6/6/2025 6:55,6/6/2025 7:00,5.00,6/6/2025 7:11,16.00,6/6/2025 10:55,Resolved,"Observed the Alert and IP Is internal IP and Url clean in Virus Total and Hybrid analysis, this seems nothing suspicious closing as FP.",No,"Microsoft Defender Threat Intelligence Analytics
",Sentinel,Closed,Microsoft Defender Threat Intelligence Analytics-June-06-25 ( 207827 ).xlsx,False Positive,IP Clean,Need to check the IP in sophos so delay in closing the alert,Pass,,
78,6-Jun-25,June,Morning ,207828,Defender,Medium,Alert,saranya,"Umika,Venkat,Teja,Ashiesh",6/6/2025 6:55,6/6/2025 7:00,5.00,6/6/2025 7:12,17.00,6/6/2025 10:55,Resolved,"Observed the Alert and IP Is internal IP and Url clean in Virus Total and Hybrid analysis, this seems nothing suspicious closing as FP.",No,"Microsoft Defender Threat Intelligence Analytics
",Sentinel,Closed,Microsoft Defender Threat Intelligence Analytics1-June-06-25 ( 207828 ).xlsx,False Positive,IP Clean,Need to check the IP in sophos so delay in closing the alert,Pass,,
79,6-Jun-25,June,Morning ,207829,Defender,Medium,Alert,saranya,"Umika,Venkat,Teja,Ashiesh",6/6/2025 7:55,6/6/2025 7:56,1.00,6/6/2025 7:59,4.00,6/6/2025 11:55,Resolved,"Observed the Alert and IP Is internal IP and Url clean in Virus Total and Hybrid analysis, this seems nothing suspicious closing as FP.",No,"Microsoft Defender Threat Intelligence Analytics
",Sentinel,Closed,Microsoft Defender Threat Intelligence Analytics-June-06-25 ( 207829 ).xlsx,False Positive,IP Clean,,Pass,,
