S.NO.,Date,Month,SHIFT ,Incidnet No #,Data connecter,Priority,Alert/Incident,Name of the Shift Engineer,Handover Shift Engineer,Reported time Stamp,Responded Time stamp,MTTD (Mins),Resolution Time Stamp,MTTR    (Mins),Time To Breach SLA,Remaining Mins to Breach,Resolver Comments,VIP Users ,RULE,Service owner,Status,Remarks / Comments,False / True Positive,WHy False Positive,Justification,Quality Audit,Description,
54,2-Jul-25,July,Night,208356,AD,Medium,Alert,Harish,"Umika,  Ashiesh",7/2/2025 22:35,7/2/2025 22:36,1.00,7/2/2025 22:44,9.00,7/3/2025 2:35,Resolved,"Triaging steps: checked events as well as audit logs of the users, users changed the passwords successfully ,action count was less, detected IP' are clean, Nothing suspicious found ,closing it as false positive Escalating (Yes/ No) No.",No,Rule#017-Tracking Password Changes,Sentinel,Closed,Rule 017 - 2nd July'25 (208356),False Positive,Legitimate user,,Pass,,
55,2-Jul-25,July,Night,208357,Box,Medium,Alert ,Harish,"Umika,  Ashiesh",7/2/2025 22:45,7/2/2025 22:47,2.00,7/2/2025 22:50,5.00,7/3/2025 2:45,Resolved,"observed the events , the user is jjaworski@arcutis.com and 3 files have been deleted, count is less, all are business related files checked box events no suspicious activtiy was seen, closing as FP.
",No,Rule#295- Detect the number of deletions or downloads from a particular user in a day.,Sentinel,Closed,Rule#295-July-2-25 (208357),False Positive,Legitimate user,,Pass,,
56,2-Jul-25,July,Night,208358,sophos,High,Alert ,Harish,"Umika,  Ashiesh",7/2/2025 23:02,7/2/2025 23:03,1.00,7/2/2025 23:04,2.00,7/3/2025 0:02,Resolved,"Its a BAS testing, closing as  benign positive",No,Rule#279- Detect when Alert Triggered in Sophos.,Sentinel,Closed,Rule#279-July-02-25 ( 208358 ),Benign Positive,BAS Testing,,Pass,,
57,2-Jul-25,July,Night,208359,Box,Medium,Alert,Harish,"Umika,  Ashiesh",7/2/2025 23:30,7/2/2025 23:32,2.00,7/2/2025 23:36,6.00,7/3/2025 3:30,Resolved,"Triaging steps: observed the events , checked the BOX logs for the users ,arcutis users downloaded files from Box, no malicious activity detected, so closing it as a false positive Escalating (Yes/ No) No",No,Rule#290- Detect High Volume of downloads/deletions in 24 hours time from BOX,Sentinel,Closed,Rule 290- 2nd July-25 (208359),False Positive,Legitimate user,,Pass,,
58,2-Jul-25,July,Night,208360,AD,Medium,Alert,Harish,"Umika,  Ashiesh",7/3/2025 0:00,7/3/2025 0:01,1.00,7/3/2025 0:08,8.00,7/3/2025 4:00,Resolved,"Triaging steps: By checked the events there are 3 users triggered in this alert and by checking the audit logs of the users there were found users accounts were disabled and by checking the signin logs of the users, we could see no successful attempt found after disabling the account and users trying to login from known device and apps .and ips are clean Escalating (Yes/No) No.",No,Rule#283- Attempts to sign in to disabled accounts by IP address,Sentinel,Closed,Rule#283 2nd-July'2025 (208360),False Positive,IP Clean,,Pass,,
59,2-Jul-25,July,Night,208361,AD,Medium,Alert ,Harish,"Umika,  Ashiesh",7/3/2025 0:30,7/3/2025 0:31,1.00,7/3/2025 0:39,9.00,7/3/2025 4:30,Resolved,"Triaging Steps performed :Check IP Reputation - clean Check history -- no suspicious activities Sign in logs / -- no suspicious closure comments :Observed the events detected countries US and CN, guest sigin policy with clean IP,nothing suspicious. Escalating (yes/ No) No",No,Rule#019-Signin Logs with expanded Conditional access policies,Sentinel,Closed,Rule 019-June-2-25 ( 208361),False Positive,Legitimate user,,Pass,,
60,2-Jul-25,July,Night,208362,sophos,High,Alert ,Harish,"Umika,  Ashiesh",7/3/2025 0:47,7/3/2025 0:47,0.00,7/3/2025 0:50,3.00,7/3/2025 1:47,Resolved,"Its a BAS testing, closing as  benign positive",No,Rule#279- Detect when Alert Triggered in Sophos.,Sentinel,Closed,Rule#279-July-02-25 ( 208362),Benign Positive,BAS Testing,,Pass,,
61,2-Jul-25,July,Night,208363,AD,Low,Alert ,Harish,"Umika,  Ashiesh",7/3/2025 1:13,7/3/2025 1:14,1.00,7/3/2025 1:23,10.00,7/3/2025 9:13,Resolved,"Triaging Steps performed: Check ip reputation - clean. check history -- no suspicious activities, closure comments: Observed the events, detected users from US,CN, MX & MA locations and there are Non-Interactive signin logs detected, reason being failed ""Access has been blocked due to conditional access policies"" No suspicious activity found",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,Rule#002 -02-Jul'25 (208363),False Positive,Legitimate user,,Pass,,
62,2-Jul-25,July,Night,208364,Box,Medium,Alert ,Harish,"Umika,  Ashiesh",7/3/2025 2:25,7/3/2025 2:26,1.00,7/3/2025 2:29,4.00,7/3/2025 6:25,Resolved,"observed the events , the user is ctaylor@arcutis.com and 4 files have been deleted, count is less, all are business related files checked box events no suspicious activtiy was seen, closing as FP.",No,Rule#295- Detect the number of deletions or downloads from a particular user in a day.,Sentinel,Closed,Rule#295-July-2-25 (208364),False Positive,Legitimate user,,Pass,,
63,2-Jul-25,July,Night,208365,Box,Medium,Alert ,Harish,"Umika,  Ashiesh",7/3/2025 2:33,7/3/2025 2:35,2.00,7/3/2025 2:40,7.00,7/3/2025 6:33,Resolved,"observed the events , the user is ctaylor@arcutis.com and 37 files have been deleted, and file path is "" /User Personal Folders/Taylor C - Personal/DESKTOP DOCUMENTS"" all are business related files checked box events no suspicious activtiy was seen, closing as FP.",No,Rule#295- Detect the number of deletions or downloads from a particular user in a day.,Sentinel,Closed,Rule#295-July-2-25 (208365),False Positive,Legitimate user,,Pass,,
64,2-Jul-25,July,Night,208366,sophos,High,Alert ,Harish,"Umika,  Ashiesh",7/3/2025 2:37,7/3/2025 2:39,2.00,7/3/2025 2:42,5.00,7/3/2025 3:37,Resolved,"Its a BAS testing, closing as  benign positive",No,Rule#279- Detect when Alert Triggered in Sophos.,Sentinel,Closed,Rule#279-July-02-25 ( 208366),Benign Positive,BAS Testing,,Pass,,
65,2-Jul-25,July,Night,208367,Avanan,Medium,Alert ,Harish,"Umika,  Ashiesh",7/3/2025 2:37,7/3/2025 2:39,2.00,7/3/2025 2:51,14.00,7/3/2025 6:37,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history -- no suspicious activities Sign in logs / -- no suspicious. closure comments : checked the sign in logs, user location is FR ,where all the used Ips are clean and and user is using nordvpn sso and known applications and MFA was satisfied,Nothing suspicious closing as false positive. Escalating (yes/ No) No",No,"Rule#289- Detect critical Anomaly alerts related to Avanan
",Sentinel,Closed,Rule#289-2nd July-25 (208367),False Positive,Legitimate user,Workspace not working,Pass,,
66,2-Jul-25,July,Night,208368,sophos,High,Alert ,venkat,"Umika,  Ashiesh",7/2/2025 18:02,7/2/2025 18:05,3.00,7/2/2025 18:10,8.00,7/2/2025 19:02,Resolved,"Its a BAS testing, closing as  benign positive",No,Rule#279- Detect when Alert Triggered in Sophos.,Sentinel,Closed,Rule#279 02nd July'25(208368).xlsx,Benign Positive,BAS Testing,,Pass,,
67,2-Jul-25,July,Night,208369,Box,Medium,Alert ,venkat,"Umika,  Ashiesh",7/2/2025 17:37,7/2/2025 17:41,4.00,7/2/2025 17:41,4.00,7/2/2025 21:37,Resolved,"observed the events , the user is ctaylor@arcutis.com and 219 folders have been deleted, and file path is "" /User Personal Folders/Taylor C - Personal/DESKTOP DOCUMENTS"" all are business related files checked box events no suspicious activtiy was seen, closing as FP.",No,Rule#295- Detect the number of deletions or downloads from a particular user in a day.,Sentinel,Closed,Rule#295 2nd July'25 (208369).xlsx,False Positive,Legitimate user,,Pass,,
68,2-Jul-25,July,Night,208370,Box,Medium,Alert ,venkat,"Umika,  Ashiesh",7/2/2025 17:39,7/2/2025 17:41,2.00,7/2/2025 17:51,12.00,7/2/2025 21:39,Resolved,"observed the events , the user is ctaylor@arcutis.com and 35 folders have been deleted, and file path is "" /User Personal Folders/Taylor C - Personal/DESKTOP DOCUMENTS"" all are business related files checked box events no suspicious activtiy was seen, closing as FP.",No,Rule#295- Detect the number of deletions or downloads from a particular user in a day.,Sentinel,Closed,Rule#295 2nd July'25 (208370).xlsx,False Positive,Legitimate user,,Pass,,
69,2-Jul-25,July,Night,208371,AD,Medium,Alert ,venkat,"Umika,  Ashiesh",7/2/2025 17:52,7/2/2025 17:54,2.00,7/2/2025 18:01,9.00,7/2/2025 21:52,Resolved,"Triaging Steps performed: Initiated by MicrosoftSubtratedManagement Closure comments - checked the events we could see ArcutisatJPM@arcutis.com were added by ""MicrosoftSubtrateManagement"" it is a legitimate activity. IPs was clean, closing as False Positive",No,Rule#003-New User configuration alert,Sentinel,Closed,Rule#003 2nd July'2025 (208371).xlsx,False Positive,Legitimate user,,Pass,,
70,3-Jul-25,July,Morning,208372,AD,Medium,Alert ,Umika,"navtesh, Saranya & Dhroovi",7/3/2025 13:05,7/3/2025 13:06,1.00,7/3/2025 13:15,10.00,7/3/2025 17:05,Resolved,"Triaging steps: IP : Clean, Closure comments :Observed events, checked sign in logs of users lfreson@arcutis.com and ktaylor@arcutis.com.com , clean IP, using registered devices and known apps nothing suspicious found , closing as a false positive",No,Rule#183-Detect passwordless authentication,Sentinel,Closed,Rule#183 03rd Jul'25 (208372).xlsx,False Positive,Legitimate user,,Pass,,
71,3-Jul-25,July,Morning,208373,AD,Low,Alert ,Umika,"navtesh, Saranya & Dhroovi",7/3/2025 13:11,7/3/2025 13:12,1.00,7/3/2025 13:15,4.00,7/3/2025 21:11,Resolved,"Triaging Steps performed: Check ip reputation - clean. check history -- no suspicious activities, closure comments: Observed the events, detected users from US & MX locations and there are Non-Interactive signin logs detected, reason being failed ""Access has been blocked due to conditional access policies"" No suspicious activity found",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,Rule #002 3rd jul'25 (208373).xlsx,False Positive,Legitimate user,,Pass,,
72,3-Jul-25,July,Morning,208374,sophos,High,Alert ,Umika,"navtesh, Saranya & Dhroovi",7/3/2025 13:53,7/3/2025 13:58,5.00,7/3/2025 14:16,23.00,7/3/2025 14:53,Resolved,"Its a BAS testing, closing as  benign positive",No,Rule#279- Detect when Alert Triggered in Sophos.,Sentinel,Closed,Rule#279-July-3-25 ( 208374).xlsx,False Positive,BAS Testing,,Fail,Missing Rule ID Template,
73,3-Jul-25,July,Morning,208375,sophos,High,Alert ,Umika,"navtesh, Saranya & Dhroovi",7/3/2025 13:57,7/3/2025 14:01,4.00,7/3/2025 14:16,19.00,7/3/2025 14:57,Resolved,"Its a BAS testing, closing as  benign positive",No,Rule#279- Detect when Alert Triggered in Sophos.,Sentinel,Closed,Rule#279-July-3-25 ( 208375).xlsx,False Positive,BAS Testing,,Fail,Missing Rule ID Template,
74,3-Jul-25,July,Afternoon,208376,sophos,High,Incident ,Saranya,Venkat & Harish,7/3/2025 18:09,7/3/2025 18:11,2.00,7/3/2025 18:21,12.00,7/3/2025 19:09,Resolved,Triaging Steps performed: Check ip reputation - clean. Check hostname .. ARQ-PC-132 Check history – for 90 day s/ 30 days.. etc – NA Check signin logs -- NA Escalating (Yes/ No) Yes Closure comments for TP / FP / Benign Positive: TP (As checked All sophos services are not running) INC0095274,No,Rule#280- Detect when One or more Sophos services are missing or not running.,Sentinel,Closed,Rule 280-July-03-25 ( 208376 ).xlsx,True Positive,,,Pass,,
75,3-Jul-25,July,Afternoon,208377,AD,Medium,Alert ,Saranya,Venkat & Harish,7/3/2025 20:54,7/3/2025 20:58,4.00,7/3/2025 21:06,12.00,7/4/2025 0:54,Resolved,"As checked the events and sign in logs of user(cyim@arcutis.com), used IPs and applications are clean, nothing suspicious.",No,Rule#025-Anomolous Single Factor Signin,Sentinel,Closed,Rule 025-July-03-25 ( 208377 ).xlsx,False Positive,Legitimate user,,Pass,,
76,3-Jul-25,July,Afternoon,208378,AD,Medium,Incident ,Saranya,Venkat & Harish,7/3/2025 21:00,7/3/2025 21:02,2.00,7/3/2025 21:08,8.00,7/4/2025 1:00,Resolved,"Triaging steps performed:checked IP Reputation Clean, observed the events checked the IP's no malicious IP's detected,checked history-sign in logs of the users and the location are GT, observed that No successfull attempts found due to Access has been blocked due to conditional access policies and user using known apps and IP is clean No suspicious activity found closing as True positive",No,Rule#021-Authentication Attempt from New Country,Sentinel,Closed,Rule 021-July-03-25 ( 208378 ).xlsx,True Positive,,,Pass,,
77,3-Jul-25,July,Afternoon,208379,AD,Medium,Alert ,Saranya,Venkat & Harish,7/3/2025 21:00,7/3/2025 21:04,4.00,7/3/2025 21:10,10.00,7/4/2025 1:00,Resolved,"checked events all users are using Nord VPN, one user is using different ip checked sign in logs,, user is using known apps and device and IP is clean and location is US, nothing suspicious found, closing as FP.",No,Rule#008-Signins From VPS Providers,Sentinel,Closed,Rule 008-July-03-25 ( 208379 ).xlsx,False Positive,Legitimate user,,Pass,,
78,3-Jul-25,July,Afternoon,208380,Box,Medium,Alert ,Saranya,Venkat & Harish,7/3/2025 22:00,7/3/2025 22:05,5.00,7/3/2025 22:19,19.00,7/4/2025 2:00,Resolved,"Triaging steps: By observing the events internal users access external domains, by observings additional details, these all are look like business purpose communications only, so closing it as a false positive Escalating (Yes/ No) No.",No,Rule#006-Box - Item shared to external entity,Sentinel,Closed,Rule 006-July-03-25 ( 208380 ).xlsx,False Positive,Legitimate user,,Pass,,
79,3-Jul-25,July,Night,208381,AD,Medium,Alert ,venkat,"Umika, Ashiesh",7/3/2025 10:05,7/3/2025 10:08,3.00,7/3/2025 10:09,4.00,7/3/2025 14:05,Resolved,"Triaging steps: checked events as well as audit logs of the users, users changed the passwords successfully ,action count was less, detected IP' are clean, Nothing suspicious found ,closing it as false positive Escalating (Yes/ No) No.",No,Rule#017-Tracking Password Changes,Sentinel,Closed,Rule#017 3rd July'25 (208381).xlsx,False Positive,Legitimate user,,Pass,,
80,3-Jul-25,July,Night,208382,Box,Medium,Alert ,venkat,"Umika, Ashiesh",7/3/2025 11:00,7/3/2025 11:03,3.00,7/3/2025 11:08,8.00,7/3/2025 15:00,Resolved,"Triaging steps: observed the events , checked the BOX logs for the users ,arcutis users downloaded files from Box, no malicious activity detected, so closing it as a false positive Escalating (Yes/ No) No",No,Rule#290- Detect High Volume of downloads/deletions in 24 hours time from BOX,Sentinel,Closed,Rule#290 3rd July'25(208382).xlsx,False Positive,Legitimate user,,Pass,,
81,3-Jul-25,July,Night,208383,AD,Medium,Alert ,venkat,"Umika, Ashiesh",7/3/2025 12:00,7/3/2025 12:00,0.00,7/3/2025 12:03,3.00,7/3/2025 16:00,Resolved,"Triaging Steps performed :Check IP Reputation - clean Check history -- no suspicious activities Sign in logs / -- no suspicious closure comments :Observed the events detected countries US and CN, guest sigin policy with clean IP,nothing suspicious. Escalating (yes/ No) No",No,Rule#019-Signin Logs with expanded Conditional access policies,Sentinel,Closed,Rule#019 3rd July'25 (208383).xlsx,False Positive,Legitimate user,,Pass,,
82,3-Jul-25,July,Night,208384,AD,Low,Alert ,venkat,"Umika, Ashiesh",7/3/2025 12:41,7/3/2025 13:03,22.00,7/3/2025 13:04,23.00,7/3/2025 20:41,Resolved,"Triaging Steps performed: Check ip reputation - clean. check history -- no suspicious activities, closure comments: Observed the events, detected users from US & MX locations and there are Non-Interactive signin logs detected, reason being failed ""Access has been blocked due to conditional access policies"" No suspicious activity found",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,Rule#002 3rd July'2025 (208384).xlsx,False Positive,Legitimate user,getting issue with rdp ,Pass,,
83,4-Jul-25,July,Morning,208385,,,,Umika,,,,0.00,,0.00,,Resolved,"Checked the events, the user Iwalsh@arcutis.com has activated pim, no unusaual activity's in sigin-in logs, its a legitmate activity, closing as FP",No,Rule#016-User added to Microsoft Entra ID Privileged Groups,Sentinel,Closed,Rule#016-July-04-25 ( 208385 ).xlsx,False Positive,Legitimate user,,Fail,"Missing Rule ID Template, missing details",
84,4-Jul-25,July,Morning,208386,,,,Umika,,,,0.00,,0.00,,Resolved,"Triaging steps: IP: Clean, Closure comments: Observed events, checked sign in logs of users Ifreson@arcutis.com and ealmaraz@arcutis.com, clean IP, using registered devices and known apps nothing suspicious found, closing as a false positive",No,Rule#183-Detect passwordless authentication,Sentinel,Closed,Rule#183-July-04-25(208386).xlsx,False Positive,Legitimate user,,Fail,"Missing Rule ID Template, missing details",
85,4-Jul-25,July,Morning,208387,,,,Umika,,,,0.00,,0.00,,Resolved,"Triaging Steps performed: Check ip reputation - clean. check history -- no suspicious activities, closure comments:
 
Observed the events, detected users from IN,US & MX locations and there are Non-Interactive signin logs detected. reason being failed ""Access has been blocked due to conditional access policies"" No suspicious activity found",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,#Rule002-July-4-25 ( 208387).xlsx,False Positive,Legitimate user,,Fail,"Missing Rule ID Template, missing details",
86,4-Jul-25,July,Afternoon,208388,AD,Medium,Alert ,Saranya,Venkat & Harish,7/4/2025 17:38,7/4/2025 17:42,4.00,7/4/2025 17:55,17.00,7/4/2025 21:38,Resolved,"Triaging Steps performed : Check ip reputation - Clean Closure comments - By observing the events, the user account Julie, sign in from CN location and triggered ips are not malicious, but by checking the sign-in logs of this account no successful attempt found,user is using VPN from the Mobile, Escalating (Yes/ No) No. Closure comments for FP",No,Rule#184-P1- Sign-in attempts from block listed countries.,Sentinel,Closed,Rule#184-P1-July-04-25 ( 208388 ).xlsx,False Positive,,,Pass,,
87,4-Jul-25,July,Afternoon,208389,AD,Medium,Alert ,Saranya,Venkat & Harish,7/4/2025 20:54,7/4/2025 20:55,1.00,7/4/2025 20:58,4.00,7/5/2025 0:54,Resolved,"As checked the events and sign in logs of user(Julie xia), used IPs and applications are clean, nothing suspicious.",No,Rule#025-Anomolous Single Factor Signin,Sentinel,Closed,Rule 025-July-04-25 ( 208389 ).xlsx,False Positive,,,Fail,Missing Rule ID Template,
88,4-Jul-25,July,Afternoon,208390,AD,Medium,Alert ,Saranya,Venkat & Harish,7/4/2025 20:58,7/4/2025 20:59,1.00,7/4/2025 21:03,5.00,7/5/2025 0:58,Resolved,"Triaging steps: Observed the events and the User(Umika) logged in from orther location,user is in travelling the IP is Clean nothing suspicious found , Closing as FP Escalating (Yes/ No) No.",No,Rule#043-Anomalous sign-in location by user account and authenticating application,Sentinel,Closed,Rule 043-July-04-25 ( 208390 ).xlsx,False Positive,,,Fail,Missing Rule ID Template,
